model,cadence_bars,cadence_minutes,phase,phase_offset_minutes,sleeve_count,capital_fraction_per_sleeve,selected_cohorts,cost_bps,total_periods,total_gross_log_return,total_turnover,break_even_cost_bps,equal_weighted_gross_mean_return,pooled_gross_mean_return,equal_weighted_mean_turnover,pooled_mean_turnover,equal_weighted_net_mean_return,pooled_net_mean_return,equal_weighted_annualized_net_return,pooled_annualized_net_return,positive_sleeve_fraction,all_sleeves_positive
momentum_12,12,60,10,50,1,1,10,0,4341,-0.451812017684,6787.50000001,-0.665653064727,-0.000104080169934,-0.000104080169934,1.56357982032,1.56357982032,-0.000104080169934,-0.000104080169934,-0.911742288622,-0.911742288623,0,False
momentum_12,12,60,10,50,1,1,10,1,4341,-0.451812017684,6787.50000001,-0.665653064727,-0.000104080169934,-0.000104080169934,1.56357982032,1.56357982032,-0.000260438151966,-0.000260438151966,-2.28143821122,-2.28143821122,0,False
momentum_12,12,60,10,50,1,1,10,2,4341,-0.451812017684,6787.50000001,-0.665653064727,-0.000104080169934,-0.000104080169934,1.56357982032,1.56357982032,-0.000416796133998,-0.000416796133998,-3.65113413382,-3.65113413382,0,False
momentum_12,12,60,10,50,1,1,10,5,4341,-0.451812017684,6787.50000001,-0.665653064727,-0.000104080169934,-0.000104080169934,1.56357982032,1.56357982032,-0.000885870080094,-0.000885870080094,-7.76022190162,-7.76022190163,0,False
momentum_12,12,60,10,50,1,1,10,10,4341,-0.451812017684,6787.50000001,-0.665653064727,-0.000104080169934,-0.000104080169934,1.56357982032,1.56357982032,-0.00166765999025,-0.00166765999025,-14.6087015146,-14.6087015146,0,False
momentum_12,12,60,11,55,1,1,11,0,4341,-0.292897376974,6770,-0.432640143241,-6.74723282593e-05,-6.74723282594e-05,1.55954849113,1.55954849113,-6.74723282593e-05,-6.74723282594e-05,-0.591057595551,-0.591057595552,0,False
momentum_12,12,60,11,55,1,1,11,1,4341,-0.292897376974,6770,-0.432640143241,-6.74723282593e-05,-6.74723282594e-05,1.55954849113,1.55954849113,-0.000223427177372,-0.000223427177372,-1.95722207378,-1.95722207378,0,False
momentum_12,12,60,11,55,1,1,11,2,4341,-0.292897376974,6770,-0.432640143241,-6.74723282593e-05,-6.74723282594e-05,1.55954849113,1.55954849113,-0.000379382026485,-0.000379382026486,-3.32338655201,-3.32338655201,0,False
momentum_12,12,60,11,55,1,1,11,5,4341,-0.292897376974,6770,-0.432640143241,-6.74723282593e-05,-6.74723282594e-05,1.55954849113,1.55954849113,-0.000847246573824,-0.000847246573825,-7.4218799867,-7.42187998671,0,False
momentum_12,12,60,11,55,1,1,11,10,4341,-0.292897376974,6770,-0.432640143241,-6.74723282593e-05,-6.74723282594e-05,1.55954849113,1.55954849113,-0.00162702081939,-0.00162702081939,-14.2527023779,-14.2527023779,0,False
reversal_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",0,52092,4.88678728877,81149.7499999,0.602193757685,9.38107058429e-05,9.38107058429e-05,1.55781597942,1.55781597942,9.38107058429e-05,9.38107058429e-05,0.821781783184,0.821781783184,1,True
reversal_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",1,52092,4.88678728877,81149.7499999,0.602193757685,9.38107058429e-05,9.38107058429e-05,1.55781597942,1.55781597942,-6.19708920991e-05,-6.19708920991e-05,-0.542865014788,-0.542865014788,0,False
reversal_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",2,52092,4.88678728877,81149.7499999,0.602193757685,9.38107058429e-05,9.38107058429e-05,1.55781597942,1.55781597942,-0.000217752490041,-0.000217752490041,-1.90751181276,-1.90751181276,0,False
reversal_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",5,52092,4.88678728877,81149.7499999,0.602193757685,9.38107058429e-05,9.38107058429e-05,1.55781597942,1.55781597942,-0.000685097283867,-0.000685097283867,-6.00145220668,-6.00145220668,0,False
reversal_12,1,5,0,0,12,0.0833333333333,"0,1,2,3,4,5,6,7,8,9,10,11",10,52092,4.88678728877,81149.7499999,0.602193757685,9.38107058429e-05,9.38107058429e-05,1.55781597942,1.55781597942,-0.00146400527358,-0.00146400527358,-12.8246861965,-12.8246861965,0,False
reversal_12,3,15,0,0,4,0.25,"0,3,6,9",0,17364,1.56521218429,27057,0.578486966141,9.01412223154e-05,9.01412223155e-05,1.55822391154,1.55822391154,9.01412223154e-05,9.01412223155e-05,0.789637107483,0.789637107484,1,True
reversal_12,3,15,0,0,4,0.25,"0,3,6,9",1,17364,1.56521218429,27057,0.578486966141,9.01412223154e-05,9.01412223155e-05,1.55822391154,1.55822391154,-6.56811688386e-05,-6.56811688385e-05,-0.575367039026,-0.575367039025,0,False
reversal_12,3,15,0,0,4,0.25,"0,3,6,9",2,17364,1.56521218429,27057,0.578486966141,9.01412223154e-05,9.01412223155e-05,1.55822391154,1.55822391154,-0.000221503559993,-0.000221503559993,-1.94037118553,-1.94037118553,0,False
reversal_12,3,15,0,0,4,0.25,"0,3,6,9",5,17364,1.56521218429,27057,0.578486966141,9.01412223154e-05,9.01412223155e-05,1.55822391154,1.55822391154,-0.000688970733455,-0.000688970733455,-6.03538362506,-6.03538362506,0,False
reversal_12,3,15,0,0,4,0.25,"0,3,6,9",10,17364,1.56521218429,27057,0.578486966141,9.01412223154e-05,9.01412223155e-05,1.55822391154,1.55822391154,-0.00146808268922,-0.00146808268922,-12.8604043576,-12.8604043576,0,False
reversal_12,3,15,1,5,4,0.25,"1,4,7,10",0,17364,1.9356994043,27096.25,0.714379076183,0.000111477735793,0.000111477735793,1.56048433541,1.56048433541,0.000111477735793,0.000111477735793,0.976544965544,0.976544965544,1,True
reversal_12,3,15,1,5,4,0.25,"1,4,7,10",1,17364,1.9356994043,27096.25,0.714379076183,0.000111477735793,0.000111477735793,1.56048433541,1.56048433541,-4.4570697748e-05,-4.45706977481e-05,-0.390439312273,-0.390439312273,0,False
reversal_12,3,15,1,5,4,0.25,"1,4,7,10",2,17364,1.9356994043,27096.25,0.714379076183,0.000111477735793,0.000111477735793,1.56048433541,1.56048433541,-0.000200619131289,-0.000200619131289,-1.75742359009,-1.75742359009,0,False
reversal_12,3,15,1,5,4,0.25,"1,4,7,10",5,17364,1.9356994043,27096.25,0.714379076183,0.000111477735793,0.000111477735793,1.56048433541,1.56048433541,-0.000668764431911,-0.000668764431911,-5.85837642354,-5.85837642354,0,False
reversal_12,3,15,1,5,4,0.25,"1,4,7,10",10,17364,1.9356994043,27096.25,0.714379076183,0.000111477735793,0.000111477735793,1.56048433541,1.56048433541,-0.00144900659961,-0.00144900659962,-12.6932978126,-12.6932978126,0,False
reversal_12,3,15,2,10,4,0.25,"2,5,8,11",0,17364,1.38587570018,26996.4999999,0.513353842232,7.98131594206e-05,7.98131594206e-05,1.55473969131,1.55473969131,7.98131594206e-05,7.98131594206e-05,0.699163276525,0.699163276524,1,True
reversal_12,3,15,2,10,4,0.25,"2,5,8,11",1,17364,1.38587570018,26996.4999999,0.513353842232,7.98131594206e-05,7.98131594206e-05,1.55473969131,1.55473969131,-7.56608097106e-05,-7.56608097107e-05,-0.662788693065,-0.662788693065,0,False
reversal_12,3,15,2,10,4,0.25,"2,5,8,11",2,17364,1.38587570018,26996.4999999,0.513353842232,7.98131594206e-05,7.98131594206e-05,1.55473969131,1.55473969131,-0.000231134778842,-0.000231134778842,-2.02474066265,-2.02474066266,0,False
reversal_12,3,15,2,10,4,0.25,"2,5,8,11",5,17364,1.38587570018,26996.4999999,0.513353842232,7.98131594206e-05,7.98131594206e-05,1.55473969131,1.55473969131,-0.000697556686236,-0.000697556686236,-6.11059657142,-6.11059657142,0,False
reversal_12,3,15,2,10,4,0.25,"2,5,8,11",10,17364,1.38587570018,26996.4999999,0.513353842232,7.98131594206e-05,7.98131594206e-05,1.55473969131,1.55473969131,-0.00147492653189,-0.00147492653189,-12.9203564194,-12.9203564194,0,False
reversal_12,6,30,0,0,2,0.5,"0,6",0,8682,0.810700455282,13519.5,0.599652690767,9.33771544899e-05,9.337715449e-05,1.55718728404,1.55718728403,9.33771544899e-05,9.337715449e-05,0.817983873332,0.817983873332,1,True
reversal_12,6,30,0,0,2,0.5,"0,6",1,8682,0.810700455282,13519.5,0.599652690767,9.33771544899e-05,9.337715449e-05,1.55718728404,1.55718728403,-6.23415739136e-05,-6.23415739135e-05,-0.546112187483,-0.546112187482,0,False
reversal_12,6,30,0,0,2,0.5,"0,6",2,8682,0.810700455282,13519.5,0.599652690767,9.33771544899e-05,9.337715449e-05,1.55718728404,1.55718728403,-0.000218060302317,-0.000218060302317,-1.9102082483,-1.9102082483,0,False
reversal_12,6,30,0,0,2,0.5,"0,6",5,8682,0.810700455282,13519.5,0.599652690767,9.33771544899e-05,9.337715449e-05,1.55718728404,1.55718728403,-0.000685216487528,-0.000685216487527,-6.00249643074,-6.00249643074,0,False
reversal_12,6,30,0,0,2,0.5,"0,6",10,8682,0.810700455282,13519.5,0.599652690767,9.33771544899e-05,9.337715449e-05,1.55718728404,1.55718728403,-0.00146381012955,-0.00146381012954,-12.8229767348,-12.8229767348,0,False
reversal_12,6,30,1,5,2,0.5,"1,7",0,8682,1.09282617292,13555.25,0.806201414888,0.000125872629915,0.000125872629915,1.56130499885,1.56130499885,0.000125872629915,0.000125872629915,1.10264423805,1.10264423805,1,True
reversal_12,6,30,1,5,2,0.5,"1,7",1,8682,1.09282617292,13555.25,0.806201414888,0.000125872629915,0.000125872629915,1.56130499885,1.56130499885,-3.02578699705e-05,-3.02578699705e-05,-0.265058940942,-0.265058940942,0,False
reversal_12,6,30,1,5,2,0.5,"1,7",2,8682,1.09282617292,13555.25,0.806201414888,0.000125872629915,0.000125872629915,1.56130499885,1.56130499885,-0.000186388369855,-0.000186388369856,-1.63276211993,-1.63276211993,0,False
reversal_12,6,30,1,5,2,0.5,"1,7",5,8682,1.09282617292,13555.25,0.806201414888,0.000125872629915,0.000125872629915,1.56130499885,1.56130499885,-0.00065477986951,-0.000654779869511,-5.73587165691,-5.73587165691,0,False
reversal_12,6,30,1,5,2,0.5,"1,7",10,8682,1.09282617292,13555.25,0.806201414888,0.000125872629915,0.000125872629915,1.56130499885,1.56130499885,-0.00143543236894,-0.00143543236894,-12.5743875519,-12.5743875519,0,False
reversal_12,6,30,2,10,2,0.5,"2,8",0,8682,0.762032252337,13498,0.564551972395,8.777151029e-05,8.77715102899e-05,1.55471089611,1.5547108961,8.777151029e-05,8.77715102899e-05,0.76887843014,0.76887843014,1,True
reversal_12,6,30,2,10,2,0.5,"2,8",1,8682,0.762032252337,13498,0.564551972395,8.777151029e-05,8.77715102899e-05,1.55471089611,1.5547108961,-6.76995793205e-05,-6.76995793205e-05,-0.593048314848,-0.593048314848,0,False
reversal_12,6,30,2,10,2,0.5,"2,8",2,8682,0.762032252337,13498,0.564551972395,8.777151029e-05,8.77715102899e-05,1.55471089611,1.5547108961,-0.000223170668931,-0.000223170668931,-1.95497505984,-1.95497505984,0,False
reversal_12,6,30,2,10,2,0.5,"2,8",5,8682,0.762032252337,13498,0.564551972395,8.777151029e-05,8.77715102899e-05,1.55471089611,1.5547108961,-0.000689583937762,-0.000689583937762,-6.0407552948,-6.0407552948,0,False
reversal_12,6,30,2,10,2,0.5,"2,8",10,8682,0.762032252337,13498,0.564551972395,8.777151029e-05,8.77715102899e-05,1.55471089611,1.5547108961,-0.00146693938582,-0.00146693938581,-12.8503890197,-12.8503890197,0,False
reversal_12,6,30,3,15,2,0.5,"3,9",0,8682,0.754511729004,13537.5,0.557349384306,8.69052901409e-05,8.6905290141e-05,1.55926053904,1.55926053905,8.69052901409e-05,8.6905290141e-05,0.761290341635,0.761290341635,1,True
reversal_12,6,30,3,15,2,0.5,"3,9",1,8682,0.754511729004,13537.5,0.557349384306,8.69052901409e-05,8.6905290141e-05,1.55926053904,1.55926053905,-6.90207637636e-05,-6.90207637635e-05,-0.604621890569,-0.604621890569,0,False
reversal_12,6,30,3,15,2,0.5,"3,9",2,8682,0.754511729004,13537.5,0.557349384306,8.69052901409e-05,8.6905290141e-05,1.55926053904,1.55926053905,-0.000224946817668,-0.000224946817668,-1.97053412277,-1.97053412277,0,False
reversal_12,6,30,3,15,2,0.5,"3,9",5,8682,0.754511729004,13537.5,0.557349384306,8.69052901409e-05,8.6905290141e-05,1.55926053904,1.55926053905,-0.000692724979382,-0.000692724979382,-6.06827081938,-6.06827081938,0,False
reversal_12,6,30,3,15,2,0.5,"3,9",10,8682,0.754511729004,13537.5,0.557349384306,8.69052901409e-05,8.6905290141e-05,1.55926053904,1.55926053905,-0.0014723552489,-0.0014723552489,-12.8978319804,-12.8978319804,0,False
reversal_12,6,30,4,20,2,0.5,"4,10",0,8682,0.842873231386,13541,0.622460107367,9.70828416709e-05,9.70828416708e-05,1.55966367197,1.55966367196,9.70828416709e-05,9.70828416708e-05,0.850445693038,0.850445693036,1,True
reversal_12,6,30,4,20,2,0.5,"4,10",1,8682,0.842873231386,13541,0.622460107367,9.70828416709e-05,9.70828416708e-05,1.55966367197,1.55966367196,-5.88835255256e-05,-5.88835255257e-05,-0.515819683604,-0.515819683605,0,False
reversal_12,6,30,4,20,2,0.5,"4,10",2,8682,0.842873231386,13541,0.622460107367,9.70828416709e-05,9.70828416708e-05,1.55966367197,1.55966367196,-0.000214849892722,-0.000214849892722,-1.88208506025,-1.88208506025,0,False
reversal_12,6,30,4,20,2,0.5,"4,10",5,8682,0.842873231386,13541,0.622460107367,9.70828416709e-05,9.70828416708e-05,1.55966367197,1.55966367196,-0.000682748994312,-0.000682748994312,-5.98088119017,-5.98088119017,0,False
reversal_12,6,30,4,20,2,0.5,"4,10",10,8682,0.842873231386,13541,0.622460107367,9.70828416709e-05,9.70828416708e-05,1.55966367197,1.55966367196,-0.00146258083029,-0.00146258083029,-12.8122080734,-12.8122080734,0,False
reversal_12,6,30,5,25,2,0.5,"5,11",0,8682,0.623843447842,13498.5,0.462157608507,7.18548085513e-05,7.18548085513e-05,1.55476848652,1.55476848652,7.18548085513e-05,7.18548085513e-05,0.629448122909,0.629448122909,1,True
reversal_12,6,30,5,25,2,0.5,"5,11",1,8682,0.623843447842,13498.5,0.462157608507,7.18548085513e-05,7.18548085513e-05,1.55476848652,1.55476848652,-8.36220401007e-05,-8.36220401008e-05,-0.732529071283,-0.732529071283,0,False
reversal_12,6,30,5,25,2,0.5,"5,11",2,8682,0.623843447842,13498.5,0.462157608507,7.18548085513e-05,7.18548085513e-05,1.55476848652,1.55476848652,-0.000239098888753,-0.000239098888753,-2.09450626547,-2.09450626547,0,False
reversal_12,6,30,5,25,2,0.5,"5,11",5,8682,0.623843447842,13498.5,0.462157608507,7.18548085513e-05,7.18548085513e-05,1.55476848652,1.55476848652,-0.000705529434709,-0.000705529434709,-6.18043784805,-6.18043784805,0,False
reversal_12,6,30,5,25,2,0.5,"5,11",10,8682,0.623843447842,13498.5,0.462157608507,7.18548085513e-05,7.18548085513e-05,1.55476848652,1.55476848652,-0.00148291367797,-0.00148291367797,-12.990323819,-12.990323819,0,False
reversal_12,12,60,0,0,1,1,0,0,4341,0.437096345992,6777.24999999,0.644946469427,0.00010069024326,0.00010069024326,1.56121861322,1.56121861322,0.00010069024326,0.00010069024326,0.882046530958,0.882046530958,1,True
reversal_12,12,60,0,0,1,1,0,1,4341,0.437096345992,6777.24999999,0.644946469427,0.00010069024326,0.00010069024326,1.56121861322,1.56121861322,-5.5431618062e-05,-5.5431618062e-05,-0.485580974223,-0.485580974223,0,False
reversal_12,12,60,0,0,1,1,0,2,4341,0.437096345992,6777.24999999,0.644946469427,0.00010069024326,0.00010069024326,1.56121861322,1.56121861322,-0.000211553479384,-0.000211553479384,-1.8532084794,-1.8532084794,0,False
reversal_12,12,60,0,0,1,1,0,5,4341,0.437096345992,6777.24999999,0.644946469427,0.00010069024326,0.00010069024326,1.56121861322,1.56121861322,-0.00067991906335,-0.00067991906335,-5.95609099495,-5.95609099495,0,False
reversal_12,12,60,0,0,1,1,0,10,4341,0.437096345992,6777.24999999,0.644946469427,0.00010069024326,0.00010069024326,1.56121861322,1.56121861322,-0.00146052836996,-0.00146052836996,-12.7942285208,-12.7942285209,0,False
reversal_12,12,60,1,5,1,1,1,0,4341,0.552359224617,6791.75000002,0.813279676984,0.000127242392218,0.000127242392218,1.56455885741,1.56455885741,0.000127242392218,0.000127242392218,1.11464335583,1.11464335583,1,True
reversal_12,12,60,1,5,1,1,1,1,4341,0.552359224617,6791.75000002,0.813279676984,0.000127242392218,0.000127242392218,1.56455885741,1.56455885741,-2.9213493523e-05,-2.92134935234e-05,-0.255910203261,-0.255910203265,0,False
reversal_12,12,60,1,5,1,1,1,2,4341,0.552359224617,6791.75000002,0.813279676984,0.000127242392218,0.000127242392218,1.56455885741,1.56455885741,-0.000185669379264,-0.000185669379264,-1.62646376235,-1.62646376236,0,False
reversal_12,12,60,1,5,1,1,1,5,4341,0.552359224617,6791.75000002,0.813279676984,0.000127242392218,0.000127242392218,1.56455885741,1.56455885741,-0.000655037036487,-0.000655037036488,-5.73812443963,-5.73812443963,0,False
reversal_12,12,60,1,5,1,1,1,10,4341,0.552359224617,6791.75000002,0.813279676984,0.000127242392218,0.000127242392218,1.56455885741,1.56455885741,-0.00143731646519,-0.00143731646519,-12.5908922351,-12.5908922351,0,False
reversal_12,12,60,2,10,1,1,2,0,4341,0.383853044743,6759.5,0.567871950208,8.84250275843e-05,8.84250275842e-05,1.55712969362,1.55712969362,8.84250275843e-05,8.84250275842e-05,0.774603241638,0.774603241638,1,True
reversal_12,12,60,2,10,1,1,2,1,4341,0.383853044743,6759.5,0.567871950208,8.84250275843e-05,8.84250275842e-05,1.55712969362,1.55712969362,-6.72879417777e-05,-6.72879417777e-05,-0.589442369973,-0.589442369973,0,False
reversal_12,12,60,2,10,1,1,2,2,4341,0.383853044743,6759.5,0.567871950208,8.84250275843e-05,8.84250275842e-05,1.55712969362,1.55712969362,-0.00022300091114,-0.00022300091114,-1.95348798158,-1.95348798158,0,False
reversal_12,12,60,2,10,1,1,2,5,4341,0.383853044743,6759.5,0.567871950208,8.84250275843e-05,8.84250275842e-05,1.55712969362,1.55712969362,-0.000690139819226,-0.000690139819225,-6.04562481642,-6.04562481641,0,False
reversal_12,12,60,2,10,1,1,2,10,4341,0.383853044743,6759.5,0.567871950208,8.84250275843e-05,8.84250275842e-05,1.55712969362,1.55712969362,-0.00146870466604,-0.00146870466603,-12.8658528745,-12.8658528745,0,False
reversal_12,12,60,3,15,1,1,3,0,4341,0.348942516723,6756.74999999,0.516435441186,8.03829801251e-05,8.03829801251e-05,1.55649619903,1.55649619903,8.03829801251e-05,8.03829801251e-05,0.704154905896,0.704154905896,1,True
reversal_12,12,60,3,15,1,1,3,1,4341,0.348942516723,6756.74999999,0.516435441186,8.03829801251e-05,8.03829801251e-05,1.55649619903,1.55649619903,-7.52666397779e-05,-7.52666397779e-05,-0.659335764454,-0.659335764455,0,False
reversal_12,12,60,3,15,1,1,3,2,4341,0.348942516723,6756.74999999,0.516435441186,8.03829801251e-05,8.03829801251e-05,1.55649619903,1.55649619903,-0.000230916259681,-0.000230916259681,-2.0228264348,-2.02282643481,0,False
reversal_12,12,60,3,15,1,1,3,5,4341,0.348942516723,6756.74999999,0.516435441186,8.03829801251e-05,8.03829801251e-05,1.55649619903,1.55649619903,-0.00069786511939,-0.00069786511939,-6.11329844586,-6.11329844586,0,False
reversal_12,12,60,3,15,1,1,3,10,4341,0.348942516723,6756.74999999,0.516435441186,8.03829801251e-05,8.03829801251e-05,1.55649619903,1.55649619903,-0.0014761132189,-0.00147611321891,-12.9307517976,-12.9307517976,0,False
reversal_12,12,60,4,20,1,1,4,0,4341,0.38798679761,6753.49999999,0.574497368195,8.93772857889e-05,8.9377285789e-05,1.55574752361,1.55574752361,8.93772857889e-05,8.9377285789e-05,0.782945023511,0.782945023512,1,True
reversal_12,12,60,4,20,1,1,4,1,4341,0.38798679761,6753.49999999,0.574497368195,8.93772857889e-05,8.9377285789e-05,1.55574752361,1.55574752361,-6.61974665721e-05,-6.6197466572e-05,-0.579889807172,-0.579889807171,0,False
reversal_12,12,60,4,20,1,1,4,2,4341,0.38798679761,6753.49999999,0.574497368195,8.93772857889e-05,8.9377285789e-05,1.55574752361,1.55574752361,-0.000221772218933,-0.000221772218933,-1.94272463785,-1.94272463785,0,False
reversal_12,12,60,4,20,1,1,4,5,4341,0.38798679761,6753.49999999,0.574497368195,8.93772857889e-05,8.9377285789e-05,1.55574752361,1.55574752361,-0.000688496476016,-0.000688496476016,-6.0312291299,-6.0312291299,0,False
reversal_12,12,60,4,20,1,1,4,10,4341,0.38798679761,6753.49999999,0.574497368195,8.93772857889e-05,8.9377285789e-05,1.55574752361,1.55574752361,-0.00146637023782,-0.00146637023782,-12.8454032833,-12.8454032833,0,False
reversal_12,12,60,5,25,1,1,5,0,4341,0.334783540655,6727.99999999,0.497597414767,7.71212947834e-05,7.71212947835e-05,1.54987330108,1.54987330108,7.71212947834e-05,7.71212947835e-05,0.675582542303,0.675582542303,1,True
reversal_12,12,60,5,25,1,1,5,1,4341,0.334783540655,6727.99999999,0.497597414767,7.71212947834e-05,7.71212947835e-05,1.54987330108,1.54987330108,-7.78660353246e-05,-7.78660353246e-05,-0.682106469443,-0.682106469443,0,False
reversal_12,12,60,5,25,1,1,5,2,4341,0.334783540655,6727.99999999,0.497597414767,7.71212947834e-05,7.71212947835e-05,1.54987330108,1.54987330108,-0.000232853365433,-0.000232853365433,-2.03979548119,-2.03979548119,0,False
reversal_12,12,60,5,25,1,1,5,5,4341,0.334783540655,6727.99999999,0.497597414767,7.71212947834e-05,7.71212947835e-05,1.54987330108,1.54987330108,-0.000697815355757,-0.000697815355757,-6.11286251643,-6.11286251643,0,False
reversal_12,12,60,5,25,1,1,5,10,4341,0.334783540655,6727.99999999,0.497597414767,7.71212947834e-05,7.71212947835e-05,1.54987330108,1.54987330108,-0.0014727520063,-0.0014727520063,-12.9013075752,-12.9013075752,0,False
reversal_12,12,60,6,30,1,1,6,0,4341,0.37360410929,6742.25,0.554123785517,8.60640657198e-05,8.60640657199e-05,1.55315595485,1.55315595485,8.60640657198e-05,8.60640657199e-05,0.753921215705,0.753921215706,1,True
reversal_12,12,60,6,30,1,1,6,1,4341,0.37360410929,6742.25,0.554123785517,8.60640657198e-05,8.60640657199e-05,1.55315595485,1.55315595485,-6.92515297652e-05,-6.9251529765e-05,-0.606643400743,-0.606643400742,0,False
reversal_12,12,60,6,30,1,1,6,2,4341,0.37360410929,6742.25,0.554123785517,8.60640657198e-05,8.60640657199e-05,1.55315595485,1.55315595485,-0.00022456712525,-0.00022456712525,-1.96720801719,-1.96720801719,0,False
reversal_12,12,60,6,30,1,1,6,5,4341,0.37360410929,6742.25,0.554123785517,8.60640657198e-05,8.60640657199e-05,1.55315595485,1.55315595485,-0.000690513911705,-0.000690513911705,-6.04890186654,-6.04890186653,0,False
reversal_12,12,60,6,30,1,1,6,10,4341,0.37360410929,6742.25,0.554123785517,8.60640657198e-05,8.60640657199e-05,1.55315595485,1.55315595485,-0.00146709188913,-0.00146709188913,-12.8517249488,-12.8517249488,0,False
reversal_12,12,60,7,35,1,1,7,0,4341,0.540466948301,6763.5,0.799093588085,0.000124502867611,0.000124502867611,1.55805114029,1.55805114029,0.000124502867611,0.000124502867611,1.09064512027,1.09064512028,1,True
reversal_12,12,60,7,35,1,1,7,1,4341,0.540466948301,6763.5,0.799093588085,0.000124502867611,0.000124502867611,1.55805114029,1.55805114029,-3.1302246418e-05,-3.13022464176e-05,-0.274207678622,-0.274207678619,0,False
reversal_12,12,60,7,35,1,1,7,2,4341,0.540466948301,6763.5,0.799093588085,0.000124502867611,0.000124502867611,1.55805114029,1.55805114029,-0.000187107360447,-0.000187107360447,-1.63906047752,-1.63906047751,0,False
reversal_12,12,60,7,35,1,1,7,5,4341,0.540466948301,6763.5,0.799093588085,0.000124502867611,0.000124502867611,1.55805114029,1.55805114029,-0.000654522702534,-0.000654522702534,-5.7336188742,-5.7336188742,0,False
reversal_12,12,60,7,35,1,1,7,10,4341,0.540466948301,6763.5,0.799093588085,0.000124502867611,0.000124502867611,1.55805114029,1.55805114029,-0.00143354827268,-0.00143354827268,-12.5578828687,-12.5578828687,0,False
reversal_12,12,60,8,40,1,1,8,0,4341,0.378179207594,6738.49999998,0.561221648134,8.71179929957e-05,8.71179929956e-05,1.55229209859,1.55229209859,8.71179929957e-05,8.71179929956e-05,0.763153618642,0.763153618642,1,True
reversal_12,12,60,8,40,1,1,8,1,4341,0.378179207594,6738.49999998,0.561221648134,8.71179929957e-05,8.71179929956e-05,1.55229209859,1.55229209859,-6.81112168633e-05,-6.81112168634e-05,-0.596654259723,-0.596654259723,0,False
reversal_12,12,60,8,40,1,1,8,2,4341,0.378179207594,6738.49999998,0.561221648134,8.71179929957e-05,8.71179929956e-05,1.55229209859,1.55229209859,-0.000223340426722,-0.000223340426722,-1.95646213809,-1.95646213809,0,False
reversal_12,12,60,8,40,1,1,8,5,4341,0.378179207594,6738.49999998,0.561221648134,8.71179929957e-05,8.71179929956e-05,1.55229209859,1.55229209859,-0.000689028056299,-0.000689028056299,-6.03588577318,-6.03588577318,0,False
reversal_12,12,60,8,40,1,1,8,10,4341,0.378179207594,6738.49999998,0.561221648134,8.71179929957e-05,8.71179929956e-05,1.55229209859,1.55229209859,-0.00146517410559,-0.00146517410559,-12.834925165,-12.834925165,0,False
reversal_12,12,60,9,45,1,1,9,0,4341,0.405569212281,6780.75,0.598118515328,9.34276001568e-05,9.34276001569e-05,1.56202487906,1.56202487906,9.34276001568e-05,9.34276001569e-05,0.818425777374,0.818425777374,1,True
reversal_12,12,60,9,45,1,1,9,1,4341,0.405569212281,6780.75,0.598118515328,9.34276001568e-05,9.34276001569e-05,1.56202487906,1.56202487906,-6.27748877492e-05,-6.27748877491e-05,-0.549908016683,-0.549908016682,0,False
reversal_12,12,60,9,45,1,1,9,2,4341,0.405569212281,6780.75,0.598118515328,9.34276001568e-05,9.34276001569e-05,1.56202487906,1.56202487906,-0.000218977375655,-0.000218977375655,-1.91824181074,-1.91824181074,0,False
reversal_12,12,60,9,45,1,1,9,5,4341,0.405569212281,6780.75,0.598118515328,9.34276001568e-05,9.34276001569e-05,1.56202487906,1.56202487906,-0.000687584839373,-0.000687584839373,-6.02324319291,-6.02324319291,0,False
reversal_12,12,60,9,45,1,1,9,10,4341,0.405569212281,6780.75,0.598118515328,9.34276001568e-05,9.34276001569e-05,1.56202487906,1.56202487906,-0.0014685972789,-0.0014685972789,-12.8649121632,-12.8649121632,0,False
reversal_12,12,60,10,50,1,1,10,0,4341,0.454886433776,6787.50000001,0.670182591198,0.000104788397553,0.000104788397553,1.56357982032,1.56357982032,0.000104788397553,0.000104788397553,0.917946362564,0.917946362561,1,True
reversal_12,12,60,10,50,1,1,10,1,4341,0.454886433776,6787.50000001,0.670182591198,0.000104788397553,0.000104788397553,1.56357982032,1.56357982032,-5.1569584479e-05,-5.15695844794e-05,-0.451749560036,-0.451749560039,0,False
reversal_12,12,60,10,50,1,1,10,2,4341,0.454886433776,6787.50000001,0.670182591198,0.000104788397553,0.000104788397553,1.56357982032,1.56357982032,-0.000207927566511,-0.000207927566511,-1.82144548264,-1.82144548264,0,False
reversal_12,12,60,10,50,1,1,10,5,4341,0.454886433776,6787.50000001,0.670182591198,0.000104788397553,0.000104788397553,1.56357982032,1.56357982032,-0.000677001512607,-0.000677001512607,-5.93053325044,-5.93053325044,0,False
reversal_12,12,60,10,50,1,1,10,10,4341,0.454886433776,6787.50000001,0.670182591198,0.000104788397553,0.000104788397553,1.56357982032,1.56357982032,-0.00145879142277,-0.00145879142277,-12.7790128634,-12.7790128634,0,False
