model,cost_bps,cohort_count,total_periods,mean_cohort_net_return,median_cohort_net_return,worst_cohort_net_return,best_cohort_net_return,mean_cohort_annualized_net_return,median_cohort_annualized_net_return,worst_cohort_annualized_net_return,best_cohort_annualized_net_return,positive_cohort_fraction,pooled_mean_net_return,pooled_annualized_net_return,pooled_cumulative_net_log_return,mean_turnover
mlp,0.3,12,52092,-3.67526073594e-05,-3.58946179873e-05,-6.53297915244e-05,-1.23914838175e-05,-0.321952840468,-0.314436853569,-0.572288973754,-0.108549398241,0,-3.67526073594e-05,-0.321952840468,-1.91451682257,1.48619749674
mlp,0.4,12,52092,-5.16145823268e-05,-5.07218467365e-05,-8.0219793828e-05,-2.71415414079e-05,-0.452143741182,-0.444323377411,-0.702725393933,-0.237759902733,0,-5.16145823268e-05,-0.452143741182,-2.68870682257,1.48619749674
mlp,0.5,12,52092,-6.64765572941e-05,-6.55490754856e-05,-9.51097961316e-05,-4.18915989983e-05,-0.582334641897,-0.574209901254,-0.833161814113,-0.366970407225,0,-6.64765572941e-05,-0.582334641897,-3.46289682257,1.48619749674
mlp,0.6,12,52092,-8.13385322615e-05,-8.03763042348e-05,-0.000109999798435,-5.66416565887e-05,-0.712525542611,-0.704096425096,-0.963598234292,-0.496180911717,0,-8.13385322615e-05,-0.712525542611,-4.23708682257,1.48619749674
mlp,0.7,12,52092,-9.62005072288e-05,-9.52035329839e-05,-0.000124889800739,-7.13917141791e-05,-0.842716443325,-0.833982948939,-1.09403465447,-0.625391416209,0,-9.62005072288e-05,-0.842716443325,-5.01127682256,1.48619749674
mlp,0.8,12,52092,-0.000111062482196,-0.000110030761733,-0.000139779803042,-8.61417717695e-05,-0.972907344039,-0.963869472782,-1.22447107465,-0.754601920701,0,-0.000111062482196,-0.972907344039,-5.78546682256,1.48619749674
mlp,0.9,12,52092,-0.000125924457164,-0.000124857990482,-0.000154669805346,-0.00010089182936,-1.10309824475,-1.09375599662,-1.35490749483,-0.883812425193,0,-0.000125924457164,-1.10309824475,-6.55965682256,1.48619749674
mlp,1,12,52092,-0.000140786432131,-0.000139685219231,-0.00016955980765,-0.00011564188695,-1.23328914547,-1.22364252047,-1.48534391501,-1.01302292968,0,-0.000140786432131,-1.23328914547,-7.33384682256,1.48619749674
mlp,1.1,12,52092,-0.000155648407098,-0.000154512447981,-0.000184449809953,-0.000130391944541,-1.36348004618,-1.35352904431,-1.61578033519,-1.14223343418,0,-0.000155648407098,-1.36348004618,-8.10803682256,1.48619749674
mlp,1.2,12,52092,-0.000170510382066,-0.00016933967673,-0.000199339812257,-0.000145142002131,-1.49367094689,-1.48341556815,-1.74621675537,-1.27144393867,0,-0.000170510382066,-1.49367094689,-8.88222682256,1.48619749674
mlp,1.3,12,52092,-0.000185372357033,-0.000184166905479,-0.00021422981456,-0.000159892059722,-1.62386184761,-1.61330209199,-1.87665317555,-1.40065444316,0,-0.000185372357033,-1.62386184761,-9.65641682256,1.48619749674
mlp,1.4,12,52092,-0.000200234332,-0.000198994134228,-0.000229119816864,-0.000174642117312,-1.75405274832,-1.74318861584,-2.00708959573,-1.52986494765,0,-0.000200234332,-1.75405274832,-10.4306068226,1.48619749674
mlp,1.5,12,52092,-0.000215096306968,-0.000213821362977,-0.000244009819168,-0.000189392174902,-1.88424364904,-1.87307513968,-2.13752601591,-1.65907545214,0,-0.000215096306968,-1.88424364904,-11.2047968226,1.48619749674
mlp,1.6,12,52092,-0.000229958281935,-0.000228648591726,-0.000258899821471,-0.000204142232493,-2.01443454975,-2.00296166352,-2.26796243609,-1.78828595664,0,-0.000229958281935,-2.01443454975,-11.9789868226,1.48619749674
mlp,1.7,12,52092,-0.000244820256902,-0.000243475820475,-0.000273789823775,-0.000218892290083,-2.14462545047,-2.13284818736,-2.39839885627,-1.91749646113,0,-0.000244820256902,-2.14462545047,-12.7531768226,1.48619749674
mlp,1.8,12,52092,-0.00025968223187,-0.000258303049225,-0.000288679826078,-0.000233642347673,-2.27481635118,-2.26273471121,-2.52883527645,-2.04670696562,0,-0.00025968223187,-2.27481635118,-13.5273668226,1.48619749674
mlp,1.9,12,52092,-0.000274544206837,-0.000273130277974,-0.000303569828382,-0.000248392405264,-2.40500725189,-2.39262123505,-2.65927169663,-2.17591747011,0,-0.000274544206837,-2.40500725189,-14.3015568226,1.48619749674
mlp,2,12,52092,-0.000289406181804,-0.000287957506723,-0.000318459830686,-0.000263142462854,-2.53519815261,-2.52250775889,-2.78970811681,-2.3051279746,0,-0.000289406181804,-2.53519815261,-15.0757468226,1.48619749674
mlp,2.1,12,52092,-0.000304268156772,-0.000302784735472,-0.000333349832989,-0.000277892520445,-2.66538905332,-2.65239428273,-2.92014453699,-2.4343384791,0,-0.000304268156772,-2.66538905332,-15.8499368226,1.48619749674
mlp,2.2,12,52092,-0.000319130131739,-0.000317611964221,-0.000348239835293,-0.000292642578035,-2.79557995404,-2.78228080658,-3.05058095716,-2.56354898359,0,-0.000319130131739,-2.79557995404,-16.6241268226,1.48619749674
mlp,2.3,12,52092,-0.000333992106707,-0.00033243919297,-0.000363129837596,-0.000307392635626,-2.92577085475,-2.91216733042,-3.18101737734,-2.69275948808,0,-0.000333992106707,-2.92577085475,-17.3983168226,1.48619749674
mlp,2.4,12,52092,-0.000348854081674,-0.00034730870885,-0.0003780198399,-0.000322142693216,-3.05596175546,-3.04242428952,-3.31145379752,-2.82196999257,0,-0.000348854081674,-3.05596175546,-18.1725068226,1.48619749674
mlp,2.5,12,52092,-0.000363716056641,-0.00036220245453,-0.000392909842204,-0.000336892750806,-3.18615265618,-3.17289350169,-3.4418902177,-2.95118049706,0,-0.000363716056641,-3.18615265618,-18.9466968226,1.48619749674
mlp,2.6,12,52092,-0.000378578031609,-0.000377096200211,-0.000407799844507,-0.000351642808397,-3.31634355689,-3.30336271385,-3.57232663788,-3.08039100156,0,-0.000378578031609,-3.31634355689,-19.7208868226,1.48619749674
mlp,2.7,12,52092,-0.000393440006576,-0.000391989945892,-0.000422689846811,-0.000366392865987,-3.44653445761,-3.43383192601,-3.70276305806,-3.20960150605,0,-0.000393440006576,-3.44653445761,-20.4950768226,1.48619749674
mlp,2.8,12,52092,-0.000408301981543,-0.000406883691573,-0.000437579849114,-0.000381142923578,-3.57672535832,-3.56430113818,-3.83319947824,-3.33881201054,0,-0.000408301981543,-3.57672535832,-21.2692668226,1.48619749674
mlp,2.9,12,52092,-0.000423163956511,-0.000421777437253,-0.000452469851418,-0.000395892981168,-3.70691625903,-3.69477035034,-3.96363589842,-3.46802251503,0,-0.000423163956511,-3.70691625903,-22.0434568226,1.48619749674
mlp,3,12,52092,-0.000438025931478,-0.000436671182934,-0.000467359853722,-0.000410643038758,-3.83710715975,-3.8252395625,-4.0940723186,-3.59723301952,0,-0.000438025931478,-3.83710715975,-22.8176468226,1.48619749674
mlp,3.1,12,52092,-0.000452887906445,-0.000451564928615,-0.000482249856025,-0.000425393096349,-3.96729806046,-3.95570877467,-4.22450873878,-3.72644352401,0,-0.000452887906445,-3.96729806046,-23.5918368226,1.48619749674
mlp,3.2,12,52092,-0.000467749881413,-0.000466458674296,-0.000497139858329,-0.000440143153939,-4.09748896118,-4.08617798683,-4.35494515896,-3.85565402851,0,-0.000467749881413,-4.09748896118,-24.3660268226,1.48619749674
mlp,3.3,12,52092,-0.00048261185638,-0.000481352419976,-0.000512029860632,-0.00045489321153,-4.22767986189,-4.21664719899,-4.48538157914,-3.984864533,0,-0.00048261185638,-4.22767986189,-25.1402168226,1.48619749674
mlp,3.4,12,52092,-0.000497473831348,-0.000496246165657,-0.000526919862936,-0.00046964326912,-4.3578707626,-4.34711641116,-4.61581799932,-4.11407503749,0,-0.000497473831348,-4.3578707626,-25.9144068226,1.48619749674
mlp,3.5,12,52092,-0.000512335806315,-0.000511139911338,-0.00054180986524,-0.00048439332671,-4.48806166332,-4.47758562332,-4.7462544195,-4.24328554198,0,-0.000512335806315,-4.48806166332,-26.6885968226,1.48619749674
mlp,3.6,12,52092,-0.000527197781282,-0.000526033657019,-0.000556699867543,-0.000499143384301,-4.61825256403,-4.60805483548,-4.87669083968,-4.37249604647,0,-0.000527197781282,-4.61825256403,-27.4627868226,1.48619749674
mlp,3.7,12,52092,-0.00054205975625,-0.000540927402699,-0.000571589869847,-0.000513893441891,-4.74844346475,-4.73852404765,-5.00712725986,-4.50170655097,0,-0.00054205975625,-4.74844346475,-28.2369768226,1.48619749674
mlp,3.8,12,52092,-0.000556921731217,-0.00055582114838,-0.00058647987215,-0.000528643499481,-4.87863436546,-4.86899325981,-5.13756368004,-4.63091705546,0,-0.000556921731217,-4.87863436546,-29.0111668226,1.48619749674
mlp,3.9,12,52092,-0.000571783706184,-0.000570714894061,-0.000601369874454,-0.000543393557072,-5.00882526617,-4.99946247197,-5.26800010022,-4.76012755995,0,-0.000571783706184,-5.00882526617,-29.7853568226,1.48619749674
mlp,4,12,52092,-0.000586645681152,-0.000585608639742,-0.000616259876758,-0.000558143614662,-5.13901616689,-5.12993168414,-5.3984365204,-4.88933806444,0,-0.000586645681152,-5.13901616689,-30.5595468226,1.48619749674
mlp,4.1,12,52092,-0.000601507656119,-0.000600502385422,-0.000631149879061,-0.000572893672253,-5.2692070676,-5.2604008963,-5.52887294058,-5.01854856893,0,-0.000601507656119,-5.2692070676,-31.3337368226,1.48619749674
mlp,4.2,12,52092,-0.000616369631086,-0.000615396131103,-0.000646039881365,-0.000587643729843,-5.39939796832,-5.39087010846,-5.65930936076,-5.14775907343,0,-0.000616369631086,-5.39939796832,-32.1079268226,1.48619749674
mlp,4.3,12,52092,-0.000631231606054,-0.000630289876784,-0.000660929883668,-0.000602393787434,-5.52958886903,-5.52133932063,-5.78974578094,-5.27696957792,0,-0.000631231606054,-5.52958886903,-32.8821168226,1.48619749674
mlp,4.4,12,52092,-0.000646093581021,-0.000645183622465,-0.000675819885972,-0.000617143845024,-5.65977976974,-5.65180853279,-5.92018220111,-5.40618008241,0,-0.000646093581021,-5.65977976974,-33.6563068226,1.48619749674
mlp,4.5,12,52092,-0.000660955555988,-0.000660077368145,-0.000690709888276,-0.000631893902614,-5.78997067046,-5.78227774495,-6.05061862129,-5.5353905869,0,-0.000660955555988,-5.78997067046,-34.4304968226,1.48619749674
mlp,4.6,12,52092,-0.000675817530956,-0.000674971113826,-0.000705599890579,-0.000646643960205,-5.92016157117,-5.91274695712,-6.18105504147,-5.66460109139,0,-0.000675817530956,-5.92016157117,-35.2046868226,1.48619749674
mlp,4.7,12,52092,-0.000690679505923,-0.000689864859507,-0.000720489892883,-0.000661394017795,-6.05035247189,-6.04321616928,-6.31149146165,-5.79381159589,0,-0.000690679505923,-6.05035247189,-35.9788768225,1.48619749674
mlp,4.8,12,52092,-0.000705541480891,-0.000704758605188,-0.000735379895186,-0.000676144075386,-6.1805433726,-6.17368538144,-6.44192788183,-5.92302210038,0,-0.000705541480891,-6.1805433726,-36.7530668225,1.48619749674
mlp,4.9,12,52092,-0.000720403455858,-0.000719652350868,-0.00075026989749,-0.000690894132976,-6.31073427332,-6.30415459361,-6.57236430201,-6.05223260487,0,-0.000720403455858,-6.31073427332,-37.5272568225,1.48619749674
mlp,5,12,52092,-0.000735265430825,-0.000734546096549,-0.000765159899794,-0.000705644190566,-6.44092517403,-6.43462380577,-6.70280072219,-6.18144310936,0,-0.000735265430825,-6.44092517403,-38.3014468225,1.48619749674
mlp,5.1,12,52092,-0.000750127405793,-0.00074943984223,-0.000780049902097,-0.000720394248157,-6.57111607474,-6.56509301793,-6.83323714237,-6.31065361385,0,-0.000750127405793,-6.57111607474,-39.0756368225,1.48619749674
mlp,5.2,12,52092,-0.00076498938076,-0.000764333587911,-0.000794939904401,-0.000735144305747,-6.70130697546,-6.6955622301,-6.96367356255,-6.43986411834,0,-0.00076498938076,-6.70130697546,-39.8498268225,1.48619749674
mlp,5.3,12,52092,-0.000779851355727,-0.000779227333591,-0.000809829906704,-0.000749894363338,-6.83149787617,-6.82603144226,-7.09410998273,-6.56907462284,0,-0.000779851355727,-6.83149787617,-40.6240168225,1.48619749674
mlp,5.4,12,52092,-0.000794713330695,-0.000794121079272,-0.000824719909008,-0.000764644420928,-6.96168877689,-6.95650065442,-7.22454640291,-6.69828512733,0,-0.000794713330695,-6.96168877689,-41.3982068225,1.48619749674
mlp,5.5,12,52092,-0.000809575305662,-0.000809014824953,-0.000839609911312,-0.000779394478518,-7.0918796776,-7.08696986659,-7.35498282309,-6.82749563182,0,-0.000809575305662,-7.0918796776,-42.1723968225,1.48619749674
mlp,5.6,12,52092,-0.000824437280629,-0.000823908570634,-0.000854499913615,-0.000794144536109,-7.22207057831,-7.21743907875,-7.48541924327,-6.95670613631,0,-0.000824437280629,-7.22207057831,-42.9465868225,1.48619749674
mlp,5.7,12,52092,-0.000839299255597,-0.000838802316314,-0.000869389915919,-0.000808894593699,-7.35226147903,-7.34790829091,-7.61585566345,-7.0859166408,0,-0.000839299255597,-7.35226147903,-43.7207768225,1.48619749674
mlp,5.8,12,52092,-0.000854161230564,-0.000853696061995,-0.000884279918222,-0.00082364465129,-7.48245237974,-7.47837750308,-7.74629208363,-7.2151271453,0,-0.000854161230564,-7.48245237974,-44.4949668225,1.48619749674
mlp,5.9,12,52092,-0.000869023205531,-0.000868589807676,-0.000899169920526,-0.00083839470888,-7.61264328046,-7.60884671524,-7.87672850381,-7.34433764979,0,-0.000869023205531,-7.61264328046,-45.2691568225,1.48619749674
mlp,6,12,52092,-0.000883885180499,-0.000883483553357,-0.00091405992283,-0.00085314476647,-7.74283418117,-7.7393159274,-8.00716492399,-7.47354815428,0,-0.000883885180499,-7.74283418117,-46.0433468225,1.48619749674
mlp,6.1,12,52092,-0.000898747155466,-0.000898377299037,-0.000928949925133,-0.000867894824061,-7.87302508188,-7.86978513957,-8.13760134417,-7.60275865877,0,-0.000898747155466,-7.87302508188,-46.8175368225,1.48619749674
mlp,6.2,12,52092,-0.000913609130434,-0.000913271044718,-0.000943839927437,-0.000882644881651,-8.0032159826,-8.00025435173,-8.26803776435,-7.73196916326,0,-0.000913609130434,-8.0032159826,-47.5917268225,1.48619749674
mlp,6.3,12,52092,-0.000928471105401,-0.000928164790399,-0.00095872992974,-0.000897394939242,-8.13340688331,-8.13072356389,-8.39847418453,-7.86117966776,0,-0.000928471105401,-8.13340688331,-48.3659168225,1.48619749674
mlp,6.4,12,52092,-0.000943333080368,-0.00094305853608,-0.000973619932044,-0.000912144996832,-8.26359778403,-8.26119277606,-8.52891060471,-7.99039017225,0,-0.000943333080368,-8.26359778403,-49.1401068225,1.48619749674
mlp,6.5,12,52092,-0.000958195055336,-0.000957951919458,-0.000988509934348,-0.000926895054422,-8.39378868474,-8.39165881445,-8.65934702488,-8.11960067674,0,-0.000958195055336,-8.39378868474,-49.9142968225,1.48619749674
mlp,6.6,12,52092,-0.000973057030303,-0.000972772237357,-0.00100339993665,-0.000941645112013,-8.52397958545,-8.52148479924,-8.78978344506,-8.24881118123,0,-0.000973057030303,-8.52397958545,-50.6884868225,1.48619749674
mlp,6.7,12,52092,-0.00098791900527,-0.000987592555256,-0.00101828993895,-0.000956395169603,-8.65417048617,-8.65131078404,-8.92021986524,-8.37802168572,0,-0.00098791900527,-8.65417048617,-51.4626768225,1.48619749674
mlp,6.8,12,52092,-0.00100278098024,-0.00100243480468,-0.00103317994126,-0.000971145227194,-8.78436138688,-8.78132888902,-9.05065628542,-8.50723219022,0,-0.00100278098024,-8.78436138688,-52.2368668225,1.48619749674
mlp,6.9,12,52092,-0.00101764295521,-0.0010172988913,-0.00104806994356,-0.000985895284784,-8.9145522876,-8.91153828777,-9.1810927056,-8.63644269471,0,-0.00101764295521,-8.9145522876,-53.0110568225,1.48619749674
mlp,7,12,52092,-0.00103250493017,-0.00103216297791,-0.00106295994587,-0.00100064534237,-9.04474318831,-9.04174768653,-9.31152912578,-8.7656531992,0,-0.00103250493017,-9.04474318831,-53.7852468225,1.48619749674
mlp,7.1,12,52092,-0.00104736690514,-0.00104702706453,-0.00107784994817,-0.00101539539996,-9.17493408902,-9.17195708528,-9.44196554596,-8.89486370369,0,-0.00104736690514,-9.17493408902,-54.5594368225,1.48619749674
mlp,7.2,12,52092,-0.00106222888011,-0.00106189115115,-0.00109273995047,-0.00103014545756,-9.30512498974,-9.30216648404,-9.57240196614,-9.02407420818,0,-0.00106222888011,-9.30512498974,-55.3336268225,1.48619749674
mlp,7.3,12,52092,-0.00107709085507,-0.00107675523776,-0.00110762995278,-0.00104489551515,-9.43531589045,-9.4323758828,-9.70283838632,-9.15328471267,0,-0.00107709085507,-9.43531589045,-56.1078168225,1.48619749674
mlp,7.4,12,52092,-0.00109195283004,-0.00109161932438,-0.00112251995508,-0.00105964557274,-9.56550679117,-9.56258528155,-9.8332748065,-9.28249521717,0,-0.00109195283004,-9.56550679117,-56.8820068225,1.48619749674
mlp,7.5,12,52092,-0.00110681480501,-0.00110648341099,-0.00113740995738,-0.00107439563033,-9.69569769188,-9.69279468031,-9.96371122668,-9.41170572166,0,-0.00110681480501,-9.69569769188,-57.6561968225,1.48619749674
mlp,7.6,12,52092,-0.00112167677998,-0.00112134749761,-0.00115229995969,-0.00108914568792,-9.82588859259,-9.82300407906,-10.0941476469,-9.54091622615,0,-0.00112167677998,-9.82588859259,-58.4303868225,1.48619749674
mlp,7.7,12,52092,-0.00113653875494,-0.00113621158423,-0.00116718996199,-0.00110389574551,-9.95607949331,-9.95321347782,-10.224584067,-9.67012673064,0,-0.00113653875494,-9.95607949331,-59.2045768225,1.48619749674
mlp,7.8,12,52092,-0.00115140072991,-0.00115107567084,-0.00118207996429,-0.0011186458031,-10.086270394,-10.0834228766,-10.3550204872,-9.79933723513,0,-0.00115140072991,-10.086270394,-59.9787668225,1.48619749674
mlp,7.9,12,52092,-0.00116626270488,-0.00116593975746,-0.0011969699666,-0.00113339586069,-10.2164612947,-10.2136322753,-10.4854569074,-9.92854773963,0,-0.00116626270488,-10.2164612947,-60.7529568225,1.48619749674
mlp,8,12,52092,-0.00118112467985,-0.00118080384407,-0.0012118599689,-0.00114814591828,-10.3466521955,-10.3438416741,-10.6158933276,-10.0577582441,0,-0.00118112467985,-10.3466521955,-61.5271468225,1.48619749674
mlp,8.1,12,52092,-0.00119598665481,-0.00119566793069,-0.00122674997121,-0.00116289597587,-10.4768430962,-10.4740510728,-10.7463297478,-10.1869687486,0,-0.00119598665481,-10.4768430962,-62.3013368225,1.48619749674
mlp,8.2,12,52092,-0.00121084862978,-0.00121053201731,-0.00124163997351,-0.00117764603346,-10.6070339969,-10.6042604716,-10.8767661679,-10.3161792531,0,-0.00121084862978,-10.6070339969,-63.0755268225,1.48619749674
mlp,8.3,12,52092,-0.00122571060475,-0.00122539610392,-0.00125652997581,-0.00119239609105,-10.7372248976,-10.7344698704,-11.0072025881,-10.4453897576,0,-0.00122571060475,-10.7372248976,-63.8497168225,1.48619749674
mlp,8.4,12,52092,-0.00124057257972,-0.00124026019054,-0.00127141997812,-0.00120714614864,-10.8674157983,-10.8646792691,-11.1376390083,-10.5746002621,0,-0.00124057257972,-10.8674157983,-64.6239068225,1.48619749674
mlp,8.5,12,52092,-0.00125543455468,-0.00125512427715,-0.00128630998042,-0.00122189620623,-10.997606699,-10.9948886679,-11.2680754285,-10.7038107666,0,-0.00125543455468,-10.997606699,-65.3980968225,1.48619749674
mlp,8.6,12,52092,-0.00127029652965,-0.00126998836377,-0.00130119998272,-0.00123664626382,-11.1277975997,-11.1250980666,-11.3985118487,-10.8330212711,0,-0.00127029652965,-11.1277975997,-66.1722868225,1.48619749674
mlp,8.7,12,52092,-0.00128515850462,-0.00128485245039,-0.00131608998503,-0.00125139632141,-11.2579885004,-11.2553074654,-11.5289482688,-10.9622317756,0,-0.00128515850462,-11.2579885004,-66.9464768225,1.48619749674
mlp,8.8,12,52092,-0.00130002047958,-0.001299716537,-0.00133097998733,-0.001266146379,-11.3881794012,-11.3855168641,-11.659384689,-11.0914422801,0,-0.00130002047958,-11.3881794012,-67.7206668225,1.48619749674
mlp,8.9,12,52092,-0.00131488245455,-0.00131458062362,-0.00134586998963,-0.00128089643659,-11.5183703019,-11.5157262629,-11.7898211092,-11.2206527845,0,-0.00131488245455,-11.5183703019,-68.4948568225,1.48619749674
mlp,9,12,52092,-0.00132974442952,-0.00132944471023,-0.00136075999194,-0.00129564649418,-11.6485612026,-11.6459356616,-11.9202575294,-11.349863289,0,-0.00132974442952,-11.6485612026,-69.2690468225,1.48619749674
mlp,9.1,12,52092,-0.00134460640449,-0.00134430879685,-0.00137564999424,-0.00131039655177,-11.7787521033,-11.7761450604,-12.0506939496,-11.4790737935,0,-0.00134460640449,-11.7787521033,-70.0432368225,1.48619749674
mlp,9.2,12,52092,-0.00135946837945,-0.00135917288347,-0.00139053999654,-0.00132514660936,-11.908943004,-11.9063544592,-12.1811303697,-11.608284298,0,-0.00135946837945,-11.908943004,-70.8174268225,1.48619749674
mlp,9.3,12,52092,-0.00137433035442,-0.00137403697008,-0.00140542999885,-0.00133989666695,-12.0391339047,-12.0365638579,-12.3115667899,-11.7374948025,0,-0.00137433035442,-12.0391339047,-71.5916168225,1.48619749674
mlp,9.4,12,52092,-0.00138919232939,-0.0013889010567,-0.00142032000115,-0.00135464672454,-12.1693248054,-12.1667732567,-12.4420032101,-11.866705307,0,-0.00138919232939,-12.1693248054,-72.3658068225,1.48619749674
mlp,9.5,12,52092,-0.00140405430436,-0.00140376514331,-0.00143521000346,-0.00136939678213,-12.2995157062,-12.2969826554,-12.5724396303,-11.9959158115,0,-0.00140405430436,-12.2995157062,-73.1399968225,1.48619749674
mlp,9.6,12,52092,-0.00141891627932,-0.00141862922993,-0.00145010000576,-0.00138414683972,-12.4297066069,-12.4271920542,-12.7028760505,-12.125126316,0,-0.00141891627932,-12.4297066069,-73.9141868225,1.48619749674
mlp,9.7,12,52092,-0.00143377825429,-0.00143349331654,-0.00146499000806,-0.00139889689732,-12.5598975076,-12.5574014529,-12.8333124706,-12.2543368205,0,-0.00143377825429,-12.5598975076,-74.6883768225,1.48619749674
mlp,9.8,12,52092,-0.00144864022926,-0.00144835740316,-0.00147988001037,-0.00141364695491,-12.6900884083,-12.6876108517,-12.9637488908,-12.383547325,0,-0.00144864022926,-12.6900884083,-75.4625668225,1.48619749674
mlp,9.9,12,52092,-0.00146350220423,-0.00146322148978,-0.00149477001267,-0.0014283970125,-12.820279309,-12.8178202504,-13.094185311,-12.5127578295,0,-0.00146350220423,-12.820279309,-76.2367568225,1.48619749674
mlp,10,12,52092,-0.00147836417919,-0.00147808557639,-0.00150966001497,-0.00144314707009,-12.9504702097,-12.9480296492,-13.2246217312,-12.641968334,0,-0.00147836417919,-12.9504702097,-77.0109468225,1.48619749674
momentum_12,0,12,52092,-9.39585686251e-05,-8.93960193436e-05,-0.000128418857414,-6.74723282593e-05,-0.823077061156,-0.78310912945,-1.12494919095,-0.591057595551,0,-9.39585686251e-05,-0.823077061156,-4.89448975682,1.55794075866
momentum_12,0.1,12,52092,-0.000109537976212,-0.000104963284951,-0.00014406329418,-8.30678131706e-05,-0.959552671614,-0.919478376167,-1.26199445701,-0.727674043374,0,-0.000109537976212,-0.959552671614,-5.70605225682,1.55794075866
momentum_12,0.2,12,52092,-0.000125117383798,-0.000120530550558,-0.000159707730945,-9.86632980819e-05,-1.09602828207,-1.05584762288,-1.39903972308,-0.864290491197,0,-0.000125117383798,-1.09602828207,-6.51761475682,1.55794075866
momentum_12,0.3,12,52092,-0.000140696791385,-0.000136097816165,-0.000175352167711,-0.000114258782993,-1.23250389253,-1.1922168696,-1.53608498915,-1.00090693902,0,-0.000140696791385,-1.23250389253,-7.32917725682,1.55794075866
momentum_12,0.4,12,52092,-0.000156276198971,-0.000151665081772,-0.000190996604477,-0.000129854267905,-1.36897950299,-1.32858611632,-1.67313025522,-1.13752338684,0,-0.000156276198971,-1.36897950299,-8.14073975682,1.55794075866
momentum_12,0.5,12,52092,-0.000171855606558,-0.000167232347379,-0.000206641041243,-0.000145449752816,-1.50545511345,-1.46495536304,-1.81017552128,-1.27413983467,0,-0.000171855606558,-1.50545511345,-8.95230225682,1.55794075866
momentum_12,0.6,12,52092,-0.000187435014145,-0.000182799612986,-0.000222285478008,-0.000161045237727,-1.64193072391,-1.60132460975,-1.94722078735,-1.41075628249,0,-0.000187435014145,-1.64193072391,-9.76386475682,1.55794075866
momentum_12,0.7,12,52092,-0.000203014421731,-0.000198366878593,-0.000237929914774,-0.000176640722638,-1.77840633436,-1.73769385647,-2.08426605342,-1.54737273031,0,-0.000203014421731,-1.77840633436,-10.5754272568,1.55794075866
momentum_12,0.8,12,52092,-0.000218593829318,-0.0002139341442,-0.00025357435154,-0.00019223620755,-1.91488194482,-1.87406310319,-2.22131131949,-1.68398917814,0,-0.000218593829318,-1.91488194482,-11.3869897568,1.55794075866
momentum_12,0.9,12,52092,-0.000234173236904,-0.000229501409807,-0.000269218788305,-0.000207831692461,-2.05135755528,-2.01043234991,-2.35835658555,-1.82060562596,0,-0.000234173236904,-2.05135755528,-12.1985522568,1.55794075866
momentum_12,1,12,52092,-0.000249752644491,-0.000245068675414,-0.000284863225071,-0.000223427177372,-2.18783316574,-2.14680159662,-2.49540185162,-1.95722207378,0,-0.000249752644491,-2.18783316574,-13.0101147568,1.55794075866
momentum_12,1.1,12,52092,-0.000265332052077,-0.000260635941021,-0.000300507661837,-0.000239022662284,-2.3243087762,-2.28317084334,-2.63244711769,-2.0938385216,0,-0.000265332052077,-2.3243087762,-13.8216772568,1.55794075866
momentum_12,1.2,12,52092,-0.000280911459664,-0.000276203206628,-0.000316152098602,-0.000254618147195,-2.46078438666,-2.41954009006,-2.76949238376,-2.23045496943,0,-0.000280911459664,-2.46078438666,-14.6332397568,1.55794075866
momentum_12,1.3,12,52092,-0.00029649086725,-0.000291770472235,-0.000331796535368,-0.000270213632106,-2.59725999711,-2.55590933678,-2.90653764982,-2.36707141725,0,-0.00029649086725,-2.59725999711,-15.4448022568,1.55794075866
momentum_12,1.4,12,52092,-0.000312070274837,-0.000307337737842,-0.000347440972134,-0.000285809117018,-2.73373560757,-2.69227858349,-3.04358291589,-2.50368786507,0,-0.000312070274837,-2.73373560757,-16.2563647568,1.55794075866
momentum_12,1.5,12,52092,-0.000327649682424,-0.000322905003449,-0.0003630854089,-0.000301404601929,-2.87021121803,-2.82864783021,-3.18062818196,-2.6403043129,0,-0.000327649682424,-2.87021121803,-17.0679272568,1.55794075866
momentum_12,1.6,12,52092,-0.00034322909001,-0.000338472269056,-0.000378729845665,-0.00031700008684,-3.00668682849,-2.96501707693,-3.31767344803,-2.77692076072,0,-0.00034322909001,-3.00668682849,-17.8794897568,1.55794075866
momentum_12,1.7,12,52092,-0.000358808497597,-0.000354039534663,-0.000394374282431,-0.000332595571751,-3.14316243895,-3.10138632364,-3.45471871409,-2.91353720854,0,-0.000358808497597,-3.14316243895,-18.6910522568,1.55794075866
momentum_12,1.8,12,52092,-0.000374387905183,-0.00036960680027,-0.000410018719197,-0.000348191056663,-3.27963804941,-3.23775557036,-3.59176398016,-3.05015365637,0,-0.000374387905183,-3.27963804941,-19.5026147568,1.55794075866
momentum_12,1.9,12,52092,-0.00038996731277,-0.000385174065877,-0.000425663155962,-0.000363786541574,-3.41611365986,-3.37412481708,-3.72880924623,-3.18677010419,0,-0.00038996731277,-3.41611365986,-20.3141772568,1.55794075866
momentum_12,2,12,52092,-0.000405546720356,-0.000400741331484,-0.000441307592728,-0.000379382026485,-3.55258927032,-3.5104940638,-3.8658545123,-3.32338655201,0,-0.000405546720356,-3.55258927032,-21.1257397568,1.55794075866
