model,horizon_bars,horizon_minutes,cost_bps,cohort,period_count,mean_net_return,annualized_net_return,annualized_volatility,annualized_sharpe,positive_fraction,mean_turnover,cumulative_net_log_return
ridge,24,120,0.25,18,2169,9.5564308137e-05,0.41857166964,0.204846242105,2.04334561054,0.504840940526,1.4142461964,0.207278984349
ridge,24,120,0.25,19,2169,1.13505014895e-06,0.00497151965241,0.209444573417,0.023736683989,0.498847395113,1.42185338866,0.00246192377307
ridge,24,120,0.25,20,2169,3.02501829887e-05,0.132495801491,0.211577823749,0.626227263062,0.496542185339,1.40744582757,0.0656126469026
ridge,24,120,0.25,21,2169,-4.73589154646e-05,-0.207432049735,0.210393775405,-0.985922940616,0.491470723836,1.41436145689,-0.102721487643
ridge,24,120,0.25,22,2169,-1.69755602884e-05,-0.0743529540632,0.207647370444,-0.358073179083,0.483171968649,1.42047026279,-0.0368199902655
ridge,24,120,0.25,23,2169,3.11422560331e-05,0.136403081425,0.197910232909,0.68921692133,0.501152604887,1.41171046565,0.0675475533357
ridge,24,120,0.5,0,2169,-3.52596916313e-05,-0.154437449345,0.204557303029,-0.754983797002,0.489165514062,1.37747810051,-0.0764782711484
ridge,24,120,0.5,1,2169,2.80027222274e-05,0.122651923356,0.201973677706,0.607266871351,0.491931765791,1.4041032734,0.0607379045112
ridge,24,120,0.5,2,2169,-8.81247904235e-06,-0.0385986582055,0.202978592558,-0.19016122695,0.491009681881,1.40145228216,-0.0191142670428
ridge,24,120,0.5,3,2169,3.94877723096e-05,0.172956442716,0.210299386496,0.82242961141,0.491470723836,1.38911940987,0.0856489781395
ridge,24,120,0.5,4,2169,-7.39496163552e-05,-0.323899319636,0.20110229594,-1.6106197004,0.48040571692,1.40064545874,-0.160396717874
ridge,24,120,0.5,5,2169,1.82529654542e-05,0.0799479886895,0.20311675262,0.39360607955,0.489626556017,1.40998155832,0.0395906820702
ridge,24,120,0.5,6,2169,-9.67439926179e-05,-0.423738687666,0.207369749234,-2.04339682732,0.479483633011,1.38808206547,-0.209837719988
ridge,24,120,0.5,7,2169,-5.01961650844e-05,-0.21985920307,0.207438881158,-1.05987460905,0.478561549101,1.40421853389,-0.108875482068
ridge,24,120,0.5,8,2169,2.60487753615e-05,0.114093636083,0.198823636762,0.573843421947,0.495159059474,1.43003688336,0.0564997937591
ridge,24,120,0.5,9,2169,-6.42515546904e-05,-0.281421809544,0.202358324505,-1.39071031663,0.479022591056,1.41401567543,-0.139361622123
ridge,24,120,0.5,10,2169,2.33301826614e-06,0.0102186200057,0.20813164618,0.0490969066611,0.481788842785,1.42715537114,0.00506031661926
ridge,24,120,0.5,11,2169,-9.6611669352e-06,-0.0423159111762,0.19310094272,-0.219138811961,0.483171968649,1.41413093592,-0.0209550710825
ridge,24,120,0.5,12,2169,2.87187219715e-06,0.0125788002235,0.204776949524,0.0614268366275,0.489165514062,1.37586445367,0.00622909079561
ridge,24,120,0.5,13,2169,2.58617778276e-06,0.0113274586885,0.201699077171,0.0561601909507,0.484555094514,1.40744582757,0.0056094196108
ridge,24,120,0.5,14,2169,-8.7794267497e-05,-0.384538891637,0.204586855909,-1.87958747364,0.496081143384,1.4071000461,-0.190425766201
ridge,24,120,0.5,15,2169,-4.71046920184e-05,-0.206318551041,0.203471914448,-1.01399031704,0.485477178423,1.3938450899,-0.102170076988
ridge,24,120,0.5,16,2169,2.54278116789e-05,0.111373815154,0.206580440888,0.539130494033,0.492392807746,1.40905947441,0.0551529235316
ridge,24,120,0.5,17,2169,-7.59615418698e-05,-0.33271155339,0.202014188854,-1.64697121167,0.474873213462,1.41562932227,-0.164760584316
ridge,24,120,0.5,18,2169,6.02081532269e-05,0.263711711134,0.204869063705,1.28722075634,0.498847395113,1.4142461964,0.130591484349
ridge,24,120,0.5,19,2169,-3.44112845675e-05,-0.150721426406,0.209456675152,-0.719582826836,0.489626556017,1.42185338866,-0.0746380762269
ridge,24,120,0.5,20,2169,-4.93596270053e-06,-0.0216195166283,0.211580912192,-0.102180846109,0.488704472107,1.40744582757,-0.0107061030974
ridge,24,120,0.5,21,2169,-8.27179518869e-05,-0.362304629265,0.210409323878,-1.72190387093,0.483633010604,1.41436145689,-0.179415237643
ridge,24,120,0.5,22,2169,-5.24873168582e-05,-0.229894447839,0.207644578113,-1.10715362726,0.476256339327,1.42047026279,-0.113844990266
ridge,24,120,0.5,23,2169,-4.15050560825e-06,-0.0181792145641,0.197913719423,-0.0918542414195,0.496081143384,1.41171046565,-0.00900244666429
ridge,24,120,1,0,2169,-0.000104133596657,-0.456105153356,0.204579802089,-2.22947304034,0.472568003688,1.37747810051,-0.225865771148
ridge,24,120,1,1,2169,-4.22024414425e-05,-0.184846693518,0.202015230371,-0.915013651092,0.479022591056,1.4041032734,-0.0915370954888
ridge,24,120,1,2,2169,-7.88850931502e-05,-0.345516707998,0.202970631768,-1.70229902222,0.479944674965,1.40145228216,-0.171101767043
ridge,24,120,1,3,2169,-2.99681981837e-05,-0.131260708045,0.210301580659,-0.624154643219,0.476256339327,1.38911940987,-0.0650010218605
ridge,24,120,1,4,2169,-0.000143981889292,-0.630640675099,0.20111979256,-3.13564700456,0.466113416321,1.40064545874,-0.312296717874
ridge,24,120,1,5,2169,-5.22461124619e-05,-0.228837972583,0.203138597339,-1.12651153242,0.473951129553,1.40998155832,-0.11332181793
ridge,24,120,1,6,2169,-0.000166148095891,-0.727728660004,0.207382894033,-3.50910649308,0.464730290456,1.38808206547,-0.360375219988
ridge,24,120,1,7,2169,-0.000120407091779,-0.527383061991,0.207430739574,-2.54245375142,0.465191332411,1.40421853389,-0.261162982068
ridge,24,120,1,8,2169,-4.54530688063e-05,-0.199084441372,0.198842017518,-1.0012191782,0.476256339327,1.43003688336,-0.0985877062409
ridge,24,120,1,9,2169,-0.000134952338462,-0.591091242462,0.20228582923,-2.92205956647,0.46887966805,1.41401567543,-0.292711622123
ridge,24,120,1,10,2169,-6.90247502908e-05,-0.302328406274,0.208118711267,-1.45267287325,0.471184877824,1.42715537114,-0.149714683381
ridge,24,120,1,11,2169,-8.0367713731e-05,-0.352010586142,0.19315975383,-1.82238058997,0.465191332411,1.41413093592,-0.174317571082
ridge,24,120,1,12,2169,-6.59213504861e-05,-0.288735515129,0.204769086388,-1.41005422362,0.476256339327,1.37586445367,-0.142983409204
ridge,24,120,1,13,2169,-6.77861135958e-05,-0.296903177549,0.201656610653,-1.47232057798,0.472568003688,1.40744582757,-0.147028080389
ridge,24,120,1,14,2169,-0.000158149269802,-0.692693801734,0.204623064665,-3.38521858652,0.483633010604,1.4071000461,-0.343025766201
ridge,24,120,1,15,2169,-0.000116796946514,-0.511570625729,0.203490412472,-2.51397901019,0.473490087598,1.3938450899,-0.253332576988
ridge,24,120,1,16,2169,-4.50251620417e-05,-0.197210209743,0.206590050273,-0.954596842791,0.475795297372,1.40905947441,-0.0976595764684
ridge,24,120,1,17,2169,-0.000146743007983,-0.642734374967,0.201980957933,-3.18215331556,0.461964038728,1.41562932227,-0.318285584316
ridge,24,120,1,18,2169,-1.05041565933e-05,-0.0460082058786,0.204919007394,-0.224518976856,0.477178423237,1.4142461964,-0.0227835156509
ridge,24,120,1,19,2169,-0.000105503954,-0.462107318522,0.209484841271,-2.20592247018,0.474873213462,1.42185338866,-0.228838076227
ridge,24,120,1,20,2169,-7.5308254079e-05,-0.329850152866,0.211591049637,-1.55890409085,0.476256339327,1.40744582757,-0.163343603097
ridge,24,120,1,21,2169,-0.000153436024732,-0.672049788324,0.210444326263,-3.1934801962,0.473490087598,1.41436145689,-0.332802737643
ridge,24,120,1,22,2169,-0.000123510829998,-0.540977435391,0.207642948136,-2.60532534453,0.461964038728,1.42047026279,-0.267894990266
ridge,24,120,1,23,2169,-7.47360288909e-05,-0.327343806542,0.197924739557,-1.65388019343,0.480866758875,1.41171046565,-0.162102446664
ridge,24,120,2,0,2169,-0.000241881406707,-1.05944056138,0.204640425909,-5.17708344612,0.449976947902,1.37747810051,-0.524640771148
ridge,24,120,2,1,2169,-0.000182612768782,-0.799843927266,0.202114704709,-3.95737622564,0.458275703089,1.4041032734,-0.396087095489
ridge,24,120,2,2,2169,-0.000219030321366,-0.959352807583,0.202970433351,-4.72656431652,0.454126325496,1.40145228216,-0.475076767043
ridge,24,120,2,3,2169,-0.00016888013917,-0.739695009566,0.210321888006,-3.51696638224,0.449054863993,1.38911940987,-0.366301021861
ridge,24,120,2,4,2169,-0.000284046435166,-1.24412338603,0.20117101066,-6.18440689811,0.445366528354,1.40064545874,-0.616096717874
ridge,24,120,2,5,2169,-0.000193244268294,-0.846409895128,0.203198703086,-4.16542961286,0.450437989857,1.40998155832,-0.41914681793
ridge,24,120,2,6,2169,-0.000304956302438,-1.33570860468,0.207425765303,-6.43945366541,0.435223605348,1.38808206547,-0.661450219988
ridge,24,120,2,7,2169,-0.000260828945167,-1.14243077983,0.207431232369,-5.50751575252,0.431996311664,1.40421853389,-0.565737982068
ridge,24,120,2,8,2169,-0.000188456757142,-0.825440596282,0.19889430205,-4.15014702672,0.449515905947,1.43003688336,-0.408762706241
ridge,24,120,2,9,2169,-0.000276353906004,-1.2104301083,0.202157313808,-5.9875652555,0.441678192716,1.41401567543,-0.599411622123
ridge,24,120,2,10,2169,-0.000211740287405,-0.927422458832,0.208107655601,-4.45645527144,0.443522360535,1.42715537114,-0.459264683381
ridge,24,120,2,11,2169,-0.000221780807322,-0.971399936072,0.193293731518,-5.02551183862,0.435223605348,1.41413093592,-0.481042571082
ridge,24,120,2,12,2169,-0.000203507795853,-0.891364145835,0.204768742892,-4.35302836383,0.451360073767,1.37586445367,-0.441408409204
ridge,24,120,2,13,2169,-0.000208530696353,-0.913364450025,0.201587998333,-4.53084735985,0.451360073767,1.40744582757,-0.452303080389
ridge,24,120,2,14,2169,-0.000298859274413,-1.30900362193,0.20471171268,-6.39437580189,0.452282157676,1.4071000461,-0.648225766201
ridge,24,120,2,15,2169,-0.000256181455504,-1.12207477511,0.20354396714,-5.51268991597,0.44398340249,1.3938450899,-0.555657576988
ridge,24,120,2,16,2169,-0.000185931109483,-0.814378259535,0.206625621286,-3.94132273852,0.448132780083,1.40905947441,-0.403284576468
ridge,24,120,2,17,2169,-0.00028830594021,-1.26278001812,0.201930467668,-6.25353881812,0.436606731213,1.41562932227,-0.625335584316
ridge,24,120,2,18,2169,-0.000151928776234,-0.665448039904,0.205036081431,-3.24551676593,0.455048409405,1.4142461964,-0.329533515651
ridge,24,120,2,19,2169,-0.000247689292866,-1.08487910275,0.209557016125,-5.17701159719,0.448132780083,1.42185338866,-0.537238076227
ridge,24,120,2,20,2169,-0.000216052836836,-0.946311425342,0.211627163589,-4.47159716785,0.448132780083,1.40744582757,-0.468618603097
ridge,24,120,2,21,2169,-0.000294872170421,-1.29154010644,0.210529943195,-6.13470980348,0.445366528354,1.41436145689,-0.639577737643
ridge,24,120,2,22,2169,-0.000265557856277,-1.16314341049,0.207655506839,-5.60131261723,0.439372982941,1.42047026279,-0.575994990266
ridge,24,120,2,23,2169,-0.000215907075456,-0.945672990498,0.197962964509,-4.77701974631,0.455970493315,1.41171046565,-0.468302446664
ridge,24,120,5,0,2169,-0.00065512483686,-2.86944678544,0.204947100817,-14.0009142555,0.369755647764,1.37747810051,-1.42096577115
ridge,24,120,5,1,2169,-0.000603843750802,-2.64483562851,0.202543750688,-13.0580954462,0.382203780544,1.4041032734,-1.30973709549
ridge,24,120,5,2,2169,-0.000639466006013,-2.80086110634,0.203095587434,-13.7908515971,0.374827109267,1.40145228216,-1.38700176704
ridge,24,120,5,3,2169,-0.00058561596213,-2.56499791413,0.210510070812,-12.1846803064,0.38082065468,1.38911940987,-1.27020102186
ridge,24,120,5,4,2169,-0.000704240072787,-3.08457151881,0.201454276131,-15.3115216914,0.365145228216,1.40064545874,-1.52749671787
ridge,24,120,5,5,2169,-0.000616238735791,-2.69912566276,0.203510136505,-13.2628561364,0.370216689719,1.40998155832,-1.33662181793
ridge,24,120,5,6,2169,-0.000721380922078,-3.1596484387,0.207686869549,-15.2135204578,0.372060857538,1.38808206547,-1.56467521999
ridge,24,120,5,7,2169,-0.000682094505333,-2.98757393336,0.207566876336,-14.3933077671,0.359151682803,1.40421853389,-1.47946298207
ridge,24,120,5,8,2169,-0.000617467822149,-2.70450906101,0.199175156815,-13.5785461614,0.372521899493,1.43003688336,-1.33928770624
ridge,24,120,5,9,2169,-0.000700558608632,-3.06844670581,0.201903905758,-15.1975599198,0.363301060396,1.41401567543,-1.51951162212
ridge,24,120,5,10,2169,-0.000639886898746,-2.80270461651,0.208192998583,-13.4620502879,0.363762102351,1.42715537114,-1.38791468338
ridge,24,120,5,11,2169,-0.000646020088097,-2.82956798586,0.19382605994,-14.5984909704,0.354541263255,1.41413093592,-1.40121757108
ridge,24,120,5,12,2169,-0.000616267131952,-2.69925003795,0.204890740884,-13.1740947703,0.375288151222,1.37586445367,-1.3366834092
ridge,24,120,5,13,2169,-0.000630764444624,-2.76274826745,0.201512887503,-13.710032652,0.377132319041,1.40744582757,-1.36812808039
ridge,24,120,5,14,2169,-0.000720989288244,-3.15793308251,0.205107209683,-15.396499652,0.370677731674,1.4071000461,-1.5638257662
ridge,24,120,5,15,2169,-0.000674334982475,-2.95358722324,0.203836903141,-14.489953378,0.370216689719,1.3938450899,-1.46263257699
ridge,24,120,5,16,2169,-0.000608648951807,-2.66588240891,0.206863012271,-12.8871874176,0.375749193177,1.40905947441,-1.32015957647
ridge,24,120,5,17,2169,-0.000712994736891,-3.12291694758,0.201906875364,-15.4671154311,0.360073766713,1.41562932227,-1.54648558432
ridge,24,120,5,18,2169,-0.000576202635155,-2.52376754198,0.205524401238,-12.2796491646,0.382203780544,1.4142461964,-1.24978351565
ridge,24,120,5,19,2169,-0.000674245309464,-2.95319445545,0.209900049631,-14.06952719,0.367911479945,1.42185338866,-1.46243807623
ridge,24,120,5,20,2169,-0.000638286585107,-2.79569524277,0.211862085209,-13.1958261433,0.373905025357,1.40744582757,-1.3844436031
ridge,24,120,5,21,2169,-0.000719180607489,-3.1500110608,0.210911428463,-14.9352317405,0.359151682803,1.41436145689,-1.55990273764
ridge,24,120,5,22,2169,-0.000691698935116,-3.02964133581,0.207819661663,-14.5782228282,0.359612724758,1.42047026279,-1.50029499027
ridge,24,120,5,23,2169,-0.000639420215152,-2.80066054236,0.198206964836,-14.1299804711,0.379437528815,1.41171046565,-1.38690244666
ridge,24,120,10,0,2169,-0.00134386388711,-5.88612382556,0.205871999767,-28.5911820559,0.272936837252,1.37747810051,-2.91484077115
ridge,24,120,10,1,2169,-0.0013058953875,-5.71982179725,0.203691067016,-28.0808671732,0.274319963117,1.4041032734,-2.83248709549
ridge,24,120,10,2,2169,-0.00134019214709,-5.87004160426,0.203722181407,-28.8139541984,0.272936837252,1.40145228216,-2.90687676704
ridge,24,120,10,3,2169,-0.00128017566706,-5.60716942174,0.211246394391,-26.5432668705,0.27939142462,1.38911940987,-2.77670102186
ridge,24,120,10,4,2169,-0.00140456280216,-6.15198507344,0.202356193068,-30.4017632481,0.263254956201,1.40064545874,-3.04649671787
ridge,24,120,10,5,2169,-0.00132122951495,-5.78698527549,0.20446382863,-28.3032226984,0.259566620562,1.40998155832,-2.86574681793
ridge,24,120,10,6,2169,-0.00141542195481,-6.19954816208,0.208561598579,-29.7252620056,0.266482249885,1.38808206547,-3.07005021999
ridge,24,120,10,7,2169,-0.00138420377228,-6.06281252257,0.208238862094,-29.1147025181,0.270170585523,1.40421853389,-3.00233798207
ridge,24,120,10,8,2169,-0.00133248626383,-5.83628983556,0.200054460193,-29.1735052042,0.260027662517,1.43003688336,-2.89016270624
ridge,24,120,10,9,2169,-0.00140756644635,-6.16514103499,0.201923245678,-30.5321015136,0.263254956201,1.41401567543,-3.05301162212
ridge,24,120,10,10,2169,-0.00135346458432,-5.9281748793,0.208729449166,-28.4012385555,0.257261410788,1.42715537114,-2.93566468338
ridge,24,120,10,11,2169,-0.00135308555605,-5.92651473552,0.195143932538,-30.3699667135,0.246196403873,1.41413093592,-2.93484257108
ridge,24,120,10,12,2169,-0.00130419935878,-5.71239319148,0.20550306718,-27.797118894,0.26602120793,1.37586445367,-2.8288084092
ridge,24,120,10,13,2169,-0.00133448735841,-5.84505462983,0.201823519684,-28.9612164082,0.263715998156,1.40744582757,-2.89450308039
ridge,24,120,10,14,2169,-0.0014245393113,-6.23948218348,0.206195322655,-30.260056839,0.255417242969,1.4071000461,-3.0898257662
ridge,24,120,10,15,2169,-0.00137125752743,-6.00610797013,0.204763716973,-29.3318956059,0.269709543568,1.3938450899,-2.97425757699
ridge,24,120,10,16,2169,-0.00131317868901,-5.75172265788,0.207692352327,-27.6934735122,0.271553711388,1.40905947441,-2.84828457647
ridge,24,120,10,17,2169,-0.00142080939802,-6.22314516335,0.202293561447,-30.7629423242,0.250345781466,1.41562932227,-3.08173558432
ridge,24,120,10,18,2169,-0.00128332573336,-5.6209667121,0.206791568048,-27.1817983933,0.276625172891,1.4142461964,-2.78353351565
ridge,24,120,10,19,2169,-0.00138517200379,-6.06705337661,0.210891031396,-28.7686647291,0.256800368834,1.42185338866,-3.00443807623
ridge,24,120,10,20,2169,-0.00134200949889,-5.87800160515,0.212673778899,-27.6385816605,0.262332872291,1.40744582757,-2.9108186031
ridge,24,120,10,21,2169,-0.00142636133593,-6.24746265139,0.211960075901,-29.4747141641,0.261871830337,1.41436145689,-3.09377773764
ridge,24,120,10,22,2169,-0.00140193406651,-6.14047121132,0.20851346944,-29.4487988129,0.258183494698,1.42047026279,-3.04079499027
ridge,24,120,10,23,2169,-0.00134527544798,-5.89230646214,0.199042711457,-29.6032264584,0.256800368834,1.41171046565,-2.91790244666
tcn,24,120,0,0,2169,9.16676254372e-06,0.0401504199415,0.181156652963,0.221633703675,0.518211157215,1.38220378054,0.0198827079573
tcn,24,120,0,1,2169,-8.66600962309e-05,-0.379571221491,0.177875413012,-2.13391617798,0.493314891655,1.40041493776,-0.187965748725
tcn,24,120,0,2,2169,6.98464233819e-05,0.305927334413,0.18323624255,1.66957873702,0.514983863532,1.41470723836,0.151496892315
tcn,24,120,0,3,2169,5.23911500178e-05,0.229473237078,0.187024991999,1.2269656297,0.496081143384,1.42012448133,0.113636404389
tcn,24,120,0,4,2169,-4.69566763533e-05,-0.205670242427,0.174691979704,-1.17733076685,0.49377593361,1.40387275242,-0.10184903101
tcn,24,120,0,5,2169,-1.92698733338e-05,-0.0844020452018,0.178630527313,-0.472495079487,0.503918856616,1.40491009682,-0.0417963552609
tcn,24,120,0,6,2169,-2.10573924822e-05,-0.0922313790721,0.176191387128,-0.523472688283,0.497925311203,1.40387275242,-0.0456734842939
tcn,24,120,0,7,2169,4.51716642675e-05,0.197851889492,0.179334448799,1.10325646197,0.498386353158,1.41413093592,0.0979773397962
tcn,24,120,0,8,2169,-2.98868961551e-05,-0.130904605159,0.182248180435,-0.718276609656,0.495620101429,1.40802213001,-0.0648246777604
tcn,24,120,0,9,2169,2.61419290342e-05,0.11450164917,0.177468033845,0.645195907619,0.5071461503,1.4245043799,0.0567018440752
tcn,24,120,0,10,2169,-4.31955023587e-05,-0.189196300331,0.179786829529,-1.05233681926,0.495620101429,1.4173582296,-0.0936910446161
tcn,24,120,0,11,2169,5.15225676125e-06,0.0225668846143,0.176543589747,0.127826134308,0.501152604887,1.42231443061,0.0111752449152
tcn,24,120,0,12,2169,-3.13529840281e-06,-0.0137326070043,0.185595316985,-0.0739922064166,0.512678653757,1.39834024896,-0.0068004622357
tcn,24,120,0,13,2169,-2.66921808118e-05,-0.116911751956,0.172412557181,-0.678093022152,0.493314891655,1.40767634855,-0.0578953401808
tcn,24,120,0,14,2169,-8.95747679784e-05,-0.392337483746,0.182997431549,-2.1439507671,0.498386353158,1.41297833103,-0.194287671745
tcn,24,120,0,15,2169,-9.03607711136e-05,-0.395780177478,0.179665277278,-2.20287516583,0.497464269249,1.41343937298,-0.195992512545
tcn,24,120,0,16,2169,-7.12465909822e-05,-0.312060068502,0.17991262557,-1.73450900132,0.496081143384,1.42876901798,-0.15453385584
tcn,24,120,0,17,2169,-3.95712476928e-05,-0.173322064895,0.178620152798,-0.970338800966,0.505763024435,1.41908713693,-0.0858300362457
tcn,24,120,0,18,2169,1.92443946578e-05,0.0842904486013,0.179817048075,0.468756714137,0.510373443983,1.41101890272,0.0417410920129
tcn,24,120,0,19,2169,1.43064021665e-05,0.0626620414893,0.179287227201,0.349506445425,0.504840940526,1.42519594283,0.0310305862992
tcn,24,120,0,20,2169,-1.24781969582e-05,-0.0546545026768,0.183929702314,-0.297148867144,0.508529276164,1.43245735362,-0.0270652092023
tcn,24,120,0,21,2169,-8.21123245666e-05,-0.359651981602,0.181509023964,-1.98145510205,0.491009681881,1.4142461964,-0.178101631985
tcn,24,120,0,22,2169,-0.00011363172514,-0.497706956114,0.174403909158,-2.8537603229,0.49469801752,1.40859843246,-0.246467211829
tcn,24,120,0,23,2169,6.84872067893e-05,0.299973965737,0.178014959973,1.68510537419,0.518211157215,1.4356846473,0.148548751526
tcn,24,120,0.25,0,2169,-2.53883319699e-05,-0.111200894028,0.1811522002,-0.613853400099,0.508529276164,1.38220378054,-0.0550672920427
tcn,24,120,0.25,1,2169,-0.000121670469675,-0.532916657176,0.177884273063,-2.99586156775,0.488704472107,1.40041493776,-0.263903248725
tcn,24,120,0.25,2,2169,3.4478742423e-05,0.151016891813,0.183249946829,0.824103332227,0.506685108345,1.41470723836,0.0747843923154
tcn,24,120,0.25,3,2169,1.68880379846e-05,0.0739696063724,0.187035144676,0.395485065121,0.493314891655,1.42012448133,0.0366301543885
tcn,24,120,0.25,4,2169,-8.20534951638e-05,-0.359394308817,0.174709036192,-2.05710200601,0.486399262333,1.40387275242,-0.17797403101
tcn,24,120,0.25,5,2169,-5.43926257542e-05,-0.238239700803,0.178627121454,-1.33372636173,0.49377593361,1.40491009682,-0.117977605261
tcn,24,120,0.25,6,2169,-5.61542112927e-05,-0.245955445462,0.176193700736,-1.39593779139,0.490087597971,1.40387275242,-0.121798484294
tcn,24,120,0.25,7,2169,9.81839086963e-06,0.043004552009,0.179316953661,0.23982423932,0.489626556017,1.41413093592,0.0212960897962
tcn,24,120,0.25,8,2169,-6.50874494054e-05,-0.285083028396,0.182232440772,-1.56439230681,0.487782388197,1.40802213001,-0.14117467776
tcn,24,120,0.25,9,2169,-9.47068046328e-06,-0.0414815804292,0.17747870246,-0.233727088683,0.496081143384,1.4245043799,-0.0205419059248
tcn,24,120,0.25,10,2169,-7.86294580987e-05,-0.344397026472,0.1797887319,-1.91556513488,0.490087597971,1.4173582296,-0.170547294616
tcn,24,120,0.25,11,2169,-3.04056040041e-05,-0.133176545538,0.176513988245,-0.75448153918,0.492392807746,1.42231443061,-0.0659497550848
tcn,24,120,0.25,12,2169,-3.80938046269e-05,-0.166850864266,0.185601467864,-0.898973839947,0.504840940526,1.39834024896,-0.0826254622357
tcn,24,120,0.25,13,2169,-6.18840895255e-05,-0.271052312122,0.172405268918,-1.57218113937,0.488704472107,1.40767634855,-0.134226590181
tcn,24,120,0.25,14,2169,-0.000124899226254,-0.547058610993,0.182992193434,-2.98951884627,0.4928538497,1.41297833103,-0.270906421745
tcn,24,120,0.25,15,2169,-0.000125696755438,-0.550551788819,0.179658889398,-3.06442832115,0.490548639926,1.41343937298,-0.272636262545
tcn,24,120,0.25,16,2169,-0.000106965816432,-0.468510275971,0.179899642761,-2.60428686116,0.486399262333,1.42876901798,-0.23200885584
tcn,24,120,0.25,17,2169,-7.50484261161e-05,-0.328712106388,0.178602586361,-1.84046666448,0.497925311203,1.41908713693,-0.162780036246
tcn,24,120,0.25,18,2169,-1.60310779102e-05,-0.0702161212465,0.179812937125,-0.390495380194,0.504840940526,1.41101890272,-0.0347714079871
tcn,24,120,0.25,19,2169,-2.13234964043e-05,-0.0933969142507,0.179297846909,-0.520903713352,0.497925311203,1.42519594283,-0.0462506637008
tcn,24,120,0.25,20,2169,-4.82896307987e-05,-0.211508582898,0.183915377207,-1.15003207513,0.499769479023,1.43245735362,-0.104740209202
tcn,24,120,0.25,21,2169,-0.000117468479477,-0.514511940108,0.181491257748,-2.83491307786,0.485477178423,1.4142461964,-0.254789131985
tcn,24,120,0.25,22,2169,-0.000148846685952,-0.651948484468,0.174407863806,-3.73806817102,0.485938220378,1.40859843246,-0.322848461829
tcn,24,120,0.25,23,2169,3.25950906067e-05,0.142766496857,0.178025205039,0.80194541456,0.509451360074,1.4356846473,0.0706987515259
tcn,24,120,0.5,0,2169,-5.99434264835e-05,-0.262552207998,0.181149451794,-1.44936794121,0.502535730751,1.38220378054,-0.130017292043
tcn,24,120,0.5,1,2169,-0.000156680843119,-0.68626209286,0.177894924834,-3.85768224418,0.482710926694,1.40041493776,-0.339840748725
tcn,24,120,0.5,2,2169,-8.88938536003e-07,-0.00389355078769,0.183265297444,-0.0212454340346,0.502996772706,1.41470723836,-0.00192810768459
tcn,24,120,0.5,3,2169,-1.86150740486e-05,-0.081534024333,0.187046967415,-0.435901343175,0.485938220378,1.42012448133,-0.0403760956115
tcn,24,120,0.5,4,2169,-0.000117150313974,-0.513118375207,0.174727823288,-2.93667239454,0.479022591056,1.40387275242,-0.25409903101
tcn,24,120,0.5,5,2169,-8.95153781747e-05,-0.392077356405,0.178625326894,-2.19497068654,0.487782388197,1.40491009682,-0.194158855261
tcn,24,120,0.5,6,2169,-9.12510301032e-05,-0.399679511852,0.176197695408,-2.26835833991,0.483633010604,1.40387275242,-0.197923484294
tcn,24,120,0.5,7,2169,-2.55348825282e-05,-0.111842785474,0.179301125447,-0.623770682949,0.478561549101,1.41413093592,-0.0553851602038
tcn,24,120,0.5,8,2169,-0.000100288002656,-0.439261451632,0.182218364748,-2.41063216783,0.479022591056,1.40802213001,-0.21752467776
tcn,24,120,0.5,9,2169,-4.50832899607e-05,-0.197464810028,0.177491007213,-1.11253416795,0.489626556017,1.4245043799,-0.0977856559248
tcn,24,120,0.5,10,2169,-0.000114063413839,-0.499597752613,0.179792284661,-2.77874967525,0.483633010604,1.4173582296,-0.247403544616
tcn,24,120,0.5,11,2169,-6.59634647694e-05,-0.28891997569,0.176486037429,-1.63706987759,0.483171968649,1.42231443061,-0.143074755085
tcn,24,120,0.5,12,2169,-7.30523108509e-05,-0.319969121527,0.185609246717,-1.72388567481,0.498847395113,1.39834024896,-0.158450462236
tcn,24,120,0.5,13,2169,-9.70759982392e-05,-0.425192872288,0.17239974969,-2.46631954544,0.483633010604,1.40767634855,-0.210557840181
tcn,24,120,0.5,14,2169,-0.00016022368453,-0.701779738241,0.182988494038,-3.83510308628,0.479022591056,1.41297833103,-0.347525171745
tcn,24,120,0.5,15,2169,-0.000161032739763,-0.705323400161,0.179654015472,-3.92600965978,0.481788842785,1.41343937298,-0.349280012545
tcn,24,120,0.5,16,2169,-0.000142685041881,-0.62496048344,0.179888338346,-3.47415785361,0.475334255417,1.42876901798,-0.30948385584
tcn,24,120,0.5,17,2169,-0.000110525604539,-0.484102147882,0.17858662266,-2.71074137957,0.489165514062,1.41908713693,-0.239730036246
tcn,24,120,0.5,18,2169,-5.13065504782e-05,-0.224722691094,0.179810398746,-1.24977583422,0.497003227294,1.41101890272,-0.111283907987
tcn,24,120,0.5,19,2169,-5.6953394975e-05,-0.249455869991,0.179310159928,-1.39119763259,0.491470723836,1.42519594283,-0.123531913701
tcn,24,120,0.5,20,2169,-8.41010646391e-05,-0.368362663119,0.183902665233,-2.00303058497,0.487782388197,1.43245735362,-0.182415209202
tcn,24,120,0.5,21,2169,-0.000152824634387,-0.669371898614,0.181475094811,-3.68850557325,0.479483633011,1.4142461964,-0.331476631985
tcn,24,120,0.5,22,2169,-0.000184061646763,-0.806190012822,0.174413467678,-4.62229220918,0.48040571692,1.40859843246,-0.399229711829
